Time &Domain0 &Domain1 &Domain2 &Domain3
3335.0645429685 0.1209396306 0.2086367679 0.2998480735 0.3705755279
3336.1205300611 0.1209396306 0.2086367679 0.2998480735 0.3705755279
3337.0672503345 0.1209396306 0.2086367679 0.2998480735 0.3705755279
3338.0317457609 0.1209396306 0.2086367679 0.2998480735 0.3705755279
3339.0330096667 0.1209396306 0.2086367679 0.2998480735 0.3705755279
3340.0458050033 0.1209396306 0.2086367679 0.2998480735 0.3705755279
3341.1981141225 0.1209396306 0.2086367679 0.2998480735 0.3705755279
3342.028249108 0.1248504141 0.20770858 0.2985141026 0.3689269032
3343.2466600415 0.1248504141 0.20770858 0.2985141026 0.3689269032
3344.0604326404 0.1248504141 0.20770858 0.2985141026 0.3689269032
3345.0917680862 0.1248504141 0.20770858 0.2985141026 0.3689269032
3346.7509710043 0.1247197942 0.2074912729 0.2982017938 0.3695871391
3347.0224586825 0.1247197942 0.2074912729 0.2982017938 0.3695871391
3348.0929710036 0.1247197942 0.2074912729 0.2982017938 0.3695871391
3349.430538266 0.124579238 0.2072574352 0.2978657275 0.3702975992
3350.002145978 0.124579238 0.2072574352 0.2978657275 0.3702975992
3351.1151407938 0.1245331629 0.207199903 0.2977555631 0.370511371
3352.3161426116 0.1245331629 0.207199903 0.2977555631 0.370511371
3353.0329291919 0.1245331629 0.207199903 0.2977555631 0.370511371
3354.1464373579 0.1243841736 0.2081483953 0.2973993335 0.3700680976
3355.0571876089 0.1243675111 0.2081205118 0.2974934539 0.3700185233
3356.0597693987 0.1243675111 0.2081205118 0.2974934539 0.3700185233
3357.0628884435 0.1243675111 0.2081205118 0.2974934539 0.3700185233
3358.1545808512 0.1243675111 0.2081205118 0.2974934539 0.3700185233
3359.0878882713 0.1243675111 0.2081205118 0.2974934539 0.3700185233
3360.0187762218 0.124166852 0.2077847225 0.2986269037 0.3694215218
3361.0120185045 0.1241313423 0.2077252995 0.2985415013 0.3696018569
3362.0614242681 0.1241313423 0.2077252995 0.2985415013 0.3696018569
3363.040415336 0.1241313423 0.2077252995 0.2985415013 0.3696018569
3364.0480085161 0.1241313423 0.2077252995 0.2985415013 0.3696018569
3365.0296943101 0.1241313423 0.2077252995 0.2985415013 0.3696018569
3366.0202285549 0.1241313423 0.2077252995 0.2985415013 0.3696018569
3367.0448038744 0.1241313423 0.2077252995 0.2985415013 0.3696018569
3368.2042091956 0.1241313423 0.2077252995 0.2985415013 0.3696018569
3369.1607278902 0.1241313423 0.2077252995 0.2985415013 0.3696018569
3370.1624191326 0.1238291202 0.2072195515 0.2978146435 0.3711366848
3371.4303692127 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3372.0182318499 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3373.1525873105 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3374.0795094252 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3375.1013557049 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3376.1591238282 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3377.0199778178 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3378.0672004535 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3379.1128514307 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3380.0285218629 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3381.0766998467 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3382.0317817175 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3383.0510628085 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3384.0217409888 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3385.1050812117 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3386.0505579896 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3387.0243333565 0.1237678796 0.2071170696 0.2981619143 0.3709531365
3388.040691273 0.1231652606 0.2061086279 0.3015791255 0.369146986
3389.0535471083 0.1231103097 0.2060166714 0.3014445743 0.3694284445
3390.2033736526 0.1231103097 0.2060166714 0.3014445743 0.3694284445
3391.0032215244 0.1231103097 0.2060166714 0.3014445743 0.3694284445
3392.1101677756 0.1230084237 0.2058461722 0.3020226984 0.3691227057
3393.0494471366 0.1230084237 0.2058461722 0.3020226984 0.3691227057
3394.0630808835 0.122944996 0.2057400303 0.3023826013 0.3689323724
3395.3536407221 0.122944996 0.2057400303 0.3023826013 0.3689323724
3396.0785401875 0.122944996 0.2057400303 0.3023826013 0.3689323724
3397.0755290891 0.122944996 0.2057400303 0.3023826013 0.3689323724
3398.1407086206 0.122944996 0.2057400303 0.3023826013 0.3689323724
3399.068219537 0.122944996 0.2057400303 0.3023826013 0.3689323724
3400.0116257952 0.1227235478 0.2053694519 0.3036391478 0.3682678525
3401.1538838951 0.1227235478 0.2053694519 0.3036391478 0.3682678525
3402.011849571 0.1227235478 0.2053694519 0.3036391478 0.3682678525
3403.0558640023 0.1227235478 0.2053694519 0.3036391478 0.3682678525
3404.0595541362 0.1225737887 0.2051188403 0.3032686181 0.3690387529
3405.0881003608 0.1228597866 0.2050519817 0.3031697674 0.3689184644
3406.0867594197 0.1228597866 0.2050519817 0.3031697674 0.3689184644
3407.1320432704 0.122789011 0.2049338579 0.3029951211 0.36928201
3408.1282956008 0.1227532677 0.2048742026 0.3031980159 0.3691745138
3409.3203142122 0.1227036719 0.2047914276 0.3034795437 0.3690253568
3410.0729756106 0.1227036719 0.2047914276 0.3034795437 0.3690253568
3411.4235800664 0.1227036719 0.2047914276 0.3034795437 0.3690253568
3412.0228709994 0.1227036719 0.2047914276 0.3034795437 0.3690253568
3413.1202278342 0.1227036719 0.2047914276 0.3034795437 0.3690253568
3414.0100016529 0.1227036719 0.2047914276 0.3034795437 0.3690253568
3415.2253080487 0.1225112677 0.2060383464 0.3030036757 0.3684467103
3416.2532592288 0.1224584017 0.2059494369 0.3028729239 0.3687192374
3417.2542405613 0.1224584017 0.2059494369 0.3028729239 0.3687192374
3418.3257112087 0.1224584017 0.2059494369 0.3028729239 0.3687192374
3419.0113688766 0.1224584017 0.2059494369 0.3028729239 0.3687192374
3420.0241850003 0.1223296606 0.2057329213 0.3036058171 0.368331601
3421.1022899944 0.1222959313 0.2056761957 0.3035221055 0.3685057674
3422.0827480291 0.1222959313 0.2056761957 0.3035221055 0.3685057674
3423.1581990226 0.1222959313 0.2056761957 0.3035221055 0.3685057674
3424.0926794435 0.1222959313 0.2056761957 0.3035221055 0.3685057674
3425.0329227425 0.1222959313 0.2056761957 0.3035221055 0.3685057674
3426.0972602072 0.1221270161 0.2053476693 0.3046081609 0.3679171536
3427.1087364973 0.1221270161 0.2053476693 0.3046081609 0.3679171536
3428.0295805984 0.1220687104 0.2052496325 0.304940154 0.3677415031
3429.0212490273 0.1220687104 0.2052496325 0.304940154 0.3677415031
3430.1943864953 0.1220687104 0.2052496325 0.304940154 0.3677415031
3431.1918633207 0.121964093 0.2059307634 0.3046788089 0.3674263348
3432.2457931973 0.121964093 0.2059307634 0.3046788089 0.3674263348
3433.0528521095 0.121964093 0.2059307634 0.3046788089 0.3674263348
3434.0764609323 0.1218570695 0.2057500592 0.3044114533 0.367981418
3435.3645979603 0.1218570695 0.2057500592 0.3044114533 0.367981418
3436.2941651206 0.1218570695 0.2057500592 0.3044114533 0.367981418
3437.2565090585 0.1218570695 0.2057500592 0.3044114533 0.367981418
3438.220344015 0.1218570695 0.2057500592 0.3044114533 0.367981418
3439.0529910627 0.1216645396 0.2054249812 0.305510459 0.3674000202
3440.1507914989 0.1216645396 0.2054249812 0.305510459 0.3674000202
3441.2431530948 0.1216645396 0.2054249812 0.305510459 0.3674000202
3442.0437131031 0.1216645396 0.2054249812 0.305510459 0.3674000202
3443.1159663636 0.1216645396 0.2054249812 0.305510459 0.3674000202
3444.0113287606 0.1216645396 0.2054249812 0.305510459 0.3674000202
3445.1262666899 0.1214520206 0.2050661527 0.3067235668 0.3667582599
3446.0166280549 0.1214520206 0.2050661527 0.3067235668 0.3667582599
3447.036550848 0.1214520206 0.2050661527 0.3067235668 0.3667582599
3448.0016697371 0.121369415 0.204926677 0.3071950987 0.3665088093
3449.3519527496 0.121369415 0.204926677 0.3071950987 0.3665088093
3450.2137403279 0.121369415 0.204926677 0.3071950987 0.3665088093
3451.0820795402 0.121369415 0.204926677 0.3071950987 0.3665088093
3452.1896899524 0.121369415 0.204926677 0.3071950987 0.3665088093
3453.1011771564 0.121369415 0.204926677 0.3071950987 0.3665088093
3454.0099702523 0.121369415 0.204926677 0.3071950987 0.3665088093
3455.1254343484 0.1210967492 0.2044662932 0.306504961 0.3679319967
3456.1300949739 0.1210967492 0.2044662932 0.306504961 0.3679319967
3457.6502195957 0.121744014 0.2043157148 0.3062792366 0.3676610346
3458.0812357482 0.121744014 0.2043157148 0.3062792366 0.3676610346
3459.0199108818 0.121744014 0.2043157148 0.3062792366 0.3676610346
3460.0032587931 0.121744014 0.2043157148 0.3062792366 0.3676610346
3461.0917042261 0.121744014 0.2043157148 0.3062792366 0.3676610346
3462.2489637042 0.121586021 0.2043500497 0.3058817634 0.3681821659
3463.2031506961 0.121586021 0.2043500497 0.3058817634 0.3681821659
3464.1545278612 0.121586021 0.2043500497 0.3058817634 0.3681821659
3465.2576111868 0.121586021 0.2043500497 0.3058817634 0.3681821659
3466.20295332 0.121586021 0.2043500497 0.3058817634 0.3681821659
3467.1497341259 0.121586021 0.2043500497 0.3058817634 0.3681821659
3468.4088911174 0.121586021 0.2043500497 0.3058817634 0.3681821659
3469.8176506053 0.121586021 0.2043500497 0.3058817634 0.3681821659
3470.0091588399 0.121586021 0.2043500497 0.3058817634 0.3681821659
3471.2403633626 0.121586021 0.2043500497 0.3058817634 0.3681821659
3472.0391689842 0.121586021 0.2043500497 0.3058817634 0.3681821659
3473.0045446644 0.121586021 0.2043500497 0.3058817634 0.3681821659
3474.1279069591 0.121586021 0.2043500497 0.3058817634 0.3681821659
3475.0065932927 0.1211589688 0.2036323016 0.3048074008 0.3704013288
3476.1737514389 0.1211589688 0.2036323016 0.3048074008 0.3704013288
3477.1180764141 0.1211589688 0.2036323016 0.3048074008 0.3704013288
3478.2328444611 0.1211589688 0.2036323016 0.3048074008 0.3704013288
3479.3765501547 0.1210113942 0.2033842724 0.3044361378 0.3711681956
3480.0107372282 0.1210113942 0.2033842724 0.3044361378 0.3711681956
3481.009290091 0.1210113942 0.2033842724 0.3044361378 0.3711681956
3482.0294383814 0.1210113942 0.2033842724 0.3044361378 0.3711681956
3483.1356163958 0.1208846352 0.2031712281 0.3041172421 0.3718268946
3484.0130040956 0.1208846352 0.2031712281 0.3041172421 0.3718268946
3485.2438569191 0.1208846352 0.2031712281 0.3041172421 0.3718268946
3486.0262200615 0.1208846352 0.2031712281 0.3041172421 0.3718268946
3487.2895974189 0.1207171132 0.2028896735 0.3036957964 0.3726974169
3488.0403556149 0.1207001416 0.2028611492 0.3037936898 0.3726450194
3489.0843792797 0.1207001416 0.2028611492 0.3037936898 0.3726450194
3490.0023892902 0.1207001416 0.2028611492 0.3037936898 0.3726450194
3491.0738428337 0.1207001416 0.2028611492 0.3037936898 0.3726450194
3492.035588635 0.1207001416 0.2028611492 0.3037936898 0.3726450194
3493.1216427668 0.1207001416 0.2028611492 0.3037936898 0.3726450194
3494.174817181 0.1207001416 0.2028611492 0.3037936898 0.3726450194
3495.0373743775 0.1207001416 0.2028611492 0.3037936898 0.3726450194
3496.1263714152 0.1228416034 0.2023670977 0.3030538255 0.3717374734
3497.0400273313 0.1228416034 0.2023670977 0.3030538255 0.3717374734
3498.0698198792 0.1228416034 0.2023670977 0.3030538255 0.3717374734
3499.1906292617 0.1228416034 0.2023670977 0.3030538255 0.3717374734
3500.1717386403 0.1227067936 0.2021450143 0.3027212457 0.3724269464
3501.052881577 0.1227067936 0.2021450143 0.3027212457 0.3724269464
3502.2255833354 0.1227067936 0.2021450143 0.3027212457 0.3724269464
3503.2338090598 0.1227067936 0.2021450143 0.3027212457 0.3724269464
3504.0503393472 0.1227067936 0.2021450143 0.3027212457 0.3724269464
3505.0904775843 0.1227067936 0.2021450143 0.3027212457 0.3724269464
3506.05062703 0.1227067936 0.2021450143 0.3027212457 0.3724269464
3507.1639654177 0.1227067936 0.2021450143 0.3027212457 0.3724269464
3508.1383200816 0.1227067936 0.2021450143 0.3027212457 0.3724269464
3509.033134915 0.1227067936 0.2021450143 0.3027212457 0.3724269464
3510.2275317172 0.1227067936 0.2021450143 0.3027212457 0.3724269464
3511.0468264561 0.1227067936 0.2021450143 0.3027212457 0.3724269464
3512.1237492899 0.1227067936 0.2021450143 0.3027212457 0.3724269464
3513.1649353441 0.1222728544 0.2014301505 0.301650705 0.37464629
3514.2263578746 0.1222728544 0.2014301505 0.301650705 0.37464629
3515.2042194889 0.1222728544 0.2014301505 0.301650705 0.37464629
3516.0595196146 0.1222728544 0.2014301505 0.301650705 0.37464629
3517.0490828688 0.1222728544 0.2014301505 0.301650705 0.37464629
3518.2777504142 0.1220814056 0.2026805118 0.3011783953 0.3740596874
3519.3035369294 0.1220814056 0.2026805118 0.3011783953 0.3740596874
3520.1444409293 0.1220814056 0.2026805118 0.3011783953 0.3740596874
3521.0326254439 0.1220814056 0.2026805118 0.3011783953 0.3740596874
3522.0393383713 0.1220814056 0.2026805118 0.3011783953 0.3740596874
3523.0677960047 0.1220814056 0.2026805118 0.3011783953 0.3740596874
3524.2250807422 0.1220814056 0.2026805118 0.3011783953 0.3740596874
3525.0643987503 0.1220814056 0.2026805118 0.3011783953 0.3740596874
3526.0211826876 0.1220814056 0.2026805118 0.3011783953 0.3740596874
3527.0112010451 0.1220814056 0.2026805118 0.3011783953 0.3740596874
3528.2952705047 0.1220814056 0.2026805118 0.3011783953 0.3740596874
3529.0460856413 0.1220814056 0.2026805118 0.3011783953 0.3740596874
3530.0855871661 0.121670279 0.2019979561 0.3001641339 0.3761676309
3531.0722200853 0.1216435622 0.2019536008 0.3003178062 0.3760850308
3532.0323110795 0.1216757026 0.201891441 0.3002253707 0.3762074856
3533.0181900475 0.1216757026 0.201891441 0.3002253707 0.3762074856
3534.0226612959 0.1216757026 0.201891441 0.3002253707 0.3762074856
3535.1219418294 0.1215577269 0.2016956888 0.2999342748 0.3768123095
3536.040010882 0.1215577269 0.2016956888 0.2999342748 0.3768123095
3537.1250897941 0.1215577269 0.2016956888 0.2999342748 0.3768123095
3538.0630787141 0.1214640393 0.2023109623 0.2997031078 0.3765218907
3539.0307644348 0.1214640393 0.2023109623 0.2997031078 0.3765218907
3540.1289801792 0.1214055627 0.2022135634 0.3000402527 0.3763406212
3541.0588213213 0.1213605659 0.2021386167 0.2999290483 0.3765717692
3542.0444680377 0.1213605659 0.2021386167 0.2999290483 0.3765717692
3543.010774947 0.1213605659 0.2021386167 0.2999290483 0.3765717692
3544.1408235587 0.1212463374 0.2019483572 0.2996467452 0.3771585602
3545.1654490171 0.1212102209 0.2018882013 0.2995574872 0.3773440906
3546.3500700382 0.1212102209 0.2018882013 0.2995574872 0.3773440906
3547.0016074691 0.1211641637 0.2018114884 0.2998236393 0.3772007085
3548.7420400127 0.1211641637 0.2018114884 0.2998236393 0.3772007085
3549.1259132615 0.1211641637 0.2018114884 0.2998236393 0.3772007085
3550.2699195362 0.1211641637 0.2018114884 0.2998236393 0.3772007085
3551.0385078118 0.1211641637 0.2018114884 0.2998236393 0.3772007085
3552.0111952974 0.1211641637 0.2018114884 0.2998236393 0.3772007085
3553.026214955 0.1227719629 0.2014422814 0.2992751226 0.3765106331
3554.0578667595 0.1227719629 0.2014422814 0.2992751226 0.3765106331
3555.1423793219 0.1227293025 0.2017197614 0.2991711315 0.3763798046
3556.0313939217 0.122680874 0.2016401636 0.2990530798 0.3766258827
3557.208764884 0.122680874 0.2016401636 0.2990530798 0.3766258827
3558.0157591725 0.122680874 0.2016401636 0.2990530798 0.3766258827
3559.0152728819 0.122680874 0.2016401636 0.2990530798 0.3766258827
3560.1018871365 0.122680874 0.2016401636 0.2990530798 0.3766258827
3561.0912708661 0.1224935721 0.2013323113 0.2985965032 0.3775776135
3562.0261722596 0.1224935721 0.2013323113 0.2985965032 0.3775776135
3563.3087858442 0.1224935721 0.2013323113 0.2985965032 0.3775776135
3564.0465261023 0.1223934132 0.2011676886 0.2983523509 0.3780865472
3565.2024023826 0.1223934132 0.2011676886 0.2983523509 0.3780865472
3566.0600597067 0.1223934132 0.2011676886 0.2983523509 0.3780865472
3567.0849347245 0.1223934132 0.2011676886 0.2983523509 0.3780865472
3568.2421106234 0.122281131 0.2009831398 0.2989960341 0.3777396951
3569.0185658047 0.122281131 0.2009831398 0.2989960341 0.3777396951
3570.4426957001 0.122281131 0.2009831398 0.2989960341 0.3777396951
3571.2296089008 0.122281131 0.2009831398 0.2989960341 0.3777396951
3572.4055176161 0.122281131 0.2009831398 0.2989960341 0.3777396951
3573.1048414451 0.122281131 0.2009831398 0.2989960341 0.3777396951
3574.0031343119 0.122281131 0.2009831398 0.2989960341 0.3777396951
3575.095808541 0.122281131 0.2009831398 0.2989960341 0.3777396951
3576.2354612381 0.122281131 0.2009831398 0.2989960341 0.3777396951
3577.1469691991 0.122281131 0.2009831398 0.2989960341 0.3777396951
3578.0406559096 0.122281131 0.2009831398 0.2989960341 0.3777396951
3579.1694876409 0.122281131 0.2009831398 0.2989960341 0.3777396951
3580.0337961522 0.122281131 0.2009831398 0.2989960341 0.3777396951
3581.2791251317 0.122281131 0.2009831398 0.2989960341 0.3777396951
3582.192415808 0.122281131 0.2009831398 0.2989960341 0.3777396951
3583.1081671803 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3584.2303558338 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3585.0764185456 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3586.0958203002 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3587.0668143432 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3588.2009153524 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3589.0969550425 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3590.0240371086 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3591.027011564 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3592.0914147369 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3593.0485147087 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3594.4871503873 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3595.299567351 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3596.0415507253 0.1217653705 0.2001354279 0.3019527467 0.3761464549
3597.2168947468 0.1212820371 0.1993410138 0.3047235634 0.3746533857
3598.1945851359 0.1212820371 0.1993410138 0.3047235634 0.3746533857
3599.0716944143 0.1212820371 0.1993410138 0.3047235634 0.3746533857
3600.0481011873 0.1212820371 0.1993410138 0.3047235634 0.3746533857
3601.0108986895 0.1212820371 0.1993410138 0.3047235634 0.3746533857
3602.0258957588 0.1212820371 0.1993410138 0.3047235634 0.3746533857
3603.0586366259 0.1212820371 0.1993410138 0.3047235634 0.3746533857
3604.3471146746 0.1212820371 0.1993410138 0.3047235634 0.3746533857
3605.0910623103 0.1210047497 0.1988852599 0.3063131758 0.3737968146
3606.180903553 0.1210047497 0.1988852599 0.3063131758 0.3737968146
3607.0400426521 0.1210047497 0.1988852599 0.3063131758 0.3737968146
3608.0816327718 0.1210047497 0.1988852599 0.3063131758 0.3737968146
3609.0225512338 0.1210047497 0.1988852599 0.3063131758 0.3737968146
3610.0709545493 0.1210047497 0.1988852599 0.3063131758 0.3737968146
3611.1488396802 0.1210047497 0.1988852599 0.3063131758 0.3737968146
3612.1803729402 0.1207848636 0.1985238518 0.3057565529 0.3749347317
3613.0346348193 0.1207848636 0.1985238518 0.3057565529 0.3749347317
3614.1902956527 0.1207308472 0.1984350697 0.3060670264 0.3747670566
3615.0238443585 0.1207308472 0.1984350697 0.3060670264 0.3747670566
3616.2369224516 0.1206407991 0.1982870653 0.3058387439 0.3752333917
3617.3486713008 0.1206407991 0.1982870653 0.3058387439 0.3752333917
3618.1506852859 0.1206407991 0.1982870653 0.3058387439 0.3752333917
3619.0621170339 0.1206407991 0.1982870653 0.3058387439 0.3752333917
3620.1850657079 0.1206407991 0.1982870653 0.3058387439 0.3752333917
3621.002312941 0.1206407991 0.1982870653 0.3058387439 0.3752333917
3622.0345649032 0.1206407991 0.1982870653 0.3058387439 0.3752333917
3623.0754418973 0.1206407991 0.1982870653 0.3058387439 0.3752333917
3624.0822133254 0.1206407991 0.1982870653 0.3058387439 0.3752333917
3625.1054059706 0.120359373 0.2001572701 0.3051252951 0.3743580618
3626.1260293149 0.120359373 0.2001572701 0.3051252951 0.3743580618
3627.0063950163 0.120359373 0.2001572701 0.3051252951 0.3743580618
3628.0151763902 0.120359373 0.2001572701 0.3051252951 0.3743580618
3629.0722397067 0.120359373 0.2001572701 0.3051252951 0.3743580618
3630.0398885891 0.120359373 0.2001572701 0.3051252951 0.3743580618
3631.1166069764 0.1201595565 0.199824976 0.3062789019 0.3737365656
3632.0996902747 0.1201290661 0.2000280197 0.3062011839 0.3736417302
3633.2410992173 0.1201290661 0.2000280197 0.3062011839 0.3736417302
3634.1047258612 0.1201290661 0.2000280197 0.3062011839 0.3736417302
3635.105011521 0.1200047244 0.1998209771 0.306919313 0.3732549856
3636.1448588516 0.1199728786 0.1997679505 0.3071032362 0.3731559347
3637.1288552945 0.1199728786 0.1997679505 0.3071032362 0.3731559347
3638.0013916623 0.1199728786 0.1997679505 0.3071032362 0.3731559347
3639.3790824399 0.1199728786 0.1997679505 0.3071032362 0.3731559347
3640.051093058 0.1199728786 0.1997679505 0.3071032362 0.3731559347
3641.0706376551 0.1198198539 0.1995131476 0.3079870221 0.3726799764
3642.0074865804 0.1198008591 0.1994815192 0.3079381976 0.3727794241
3643.2251168739 0.1198008591 0.1994815192 0.3079381976 0.3727794241
3644.1194231637 0.1198008591 0.1994815192 0.3079381976 0.3727794241
3645.0012539029 0.1198008591 0.1994815192 0.3079381976 0.3727794241
3646.013135696 0.1198008591 0.1994815192 0.3079381976 0.3727794241
3647.0565588263 0.1198008591 0.1994815192 0.3079381976 0.3727794241
3648.0496428131 0.1198008591 0.1994815192 0.3079381976 0.3727794241
3649.179936976 0.1195356363 0.1990398943 0.3094703281 0.3719541413
3650.1812888153 0.1195356363 0.1990398943 0.3094703281 0.3719541413
3651.0027653873 0.1195356363 0.1990398943 0.3094703281 0.3719541413
3652.1706490736 0.120178246 0.1988946244 0.3092444602 0.3716826694
3653.1353870759 0.120178246 0.1988946244 0.3092444602 0.3716826694
3654.1699202005 0.120178246 0.1988946244 0.3092444602 0.3716826694
3655.0178855289 0.120178246 0.1988946244 0.3092444602 0.3716826694
3656.0818944864 0.1200532734 0.1986877951 0.3099627727 0.3712961588
3657.0134988729 0.1200532734 0.1986877951 0.3099627727 0.3712961588
3658.1370967103 0.1200532734 0.1986877951 0.3099627727 0.3712961588
3659.0267887039 0.1200532734 0.1986877951 0.3099627727 0.3712961588
3660.1855953856 0.1200532734 0.1986877951 0.3099627727 0.3712961588
3661.0147545491 0.1200532734 0.1986877951 0.3099627727 0.3712961588
3662.0081374369 0.1200532734 0.1986877951 0.3099627727 0.3712961588
3663.2125536942 0.1198291172 0.1983168172 0.3093840289 0.3724700367
3664.0149046118 0.1198291172 0.1983168172 0.3093840289 0.3724700367
3665.2969877646 0.1198291172 0.1983168172 0.3093840289 0.3724700367
3666.0625720421 0.1198291172 0.1983168172 0.3093840289 0.3724700367
3667.0533291031 0.1196830899 0.1992937719 0.3090070045 0.3720161338
3668.081719857 0.1196830899 0.1992937719 0.3090070045 0.3720161338
3669.010433959 0.1196830899 0.1992937719 0.3090070045 0.3720161338
3670.4778062548 0.1196830899 0.1992937719 0.3090070045 0.3720161338
3671.3561476258 0.1196830899 0.1992937719 0.3090070045 0.3720161338
3672.0065952126 0.1196830899 0.1992937719 0.3090070045 0.3720161338
3673.0124557144 0.1196830899 0.1992937719 0.3090070045 0.3720161338
3674.0560913665 0.1196830899 0.1992937719 0.3090070045 0.3720161338
3675.1474696817 0.1196830899 0.1992937719 0.3090070045 0.3720161338
3676.0224140412 0.1196830899 0.1992937719 0.3090070045 0.3720161338
3677.0947128102 0.1196830899 0.1992937719 0.3090070045 0.3720161338
3678.0108455159 0.1193467594 0.1987337215 0.3081386406 0.3737808786
3679.0260775455 0.1193467594 0.1987337215 0.3081386406 0.3737808786
3680.032507371 0.1193467594 0.1987337215 0.3081386406 0.3737808786
3681.2204262308 0.1201269042 0.1985576691 0.3078656696 0.3734497571
3682.1384326785 0.1201269042 0.1985576691 0.3078656696 0.3734497571
3683.0550040392 0.1200487089 0.1990793592 0.3076652678 0.373206664
3684.1222623266 0.1200487089 0.1990793592 0.3076652678 0.373206664
3685.0049496845 0.1200487089 0.1990793592 0.3076652678 0.373206664
3686.1299280286 0.1200487089 0.1990793592 0.3076652678 0.373206664
3687.1128984928 0.1200487089 0.1990793592 0.3076652678 0.373206664
3688.0866617194 0.1200487089 0.1990793592 0.3076652678 0.373206664
3689.081444361 0.1200487089 0.1990793592 0.3076652678 0.373206664
3690.0382345953 0.1200487089 0.1990793592 0.3076652678 0.373206664
3691.1033687077 0.1200487089 0.1990793592 0.3076652678 0.373206664
3692.024837911 0.1200487089 0.1990793592 0.3076652678 0.373206664
3693.0836139693 0.1200487089 0.1990793592 0.3076652678 0.373206664
3694.3866152684 0.1200487089 0.1990793592 0.3076652678 0.373206664
3695.0290130421 0.1200487089 0.1990793592 0.3076652678 0.373206664
3696.4681211451 0.1200487089 0.1990793592 0.3076652678 0.373206664
3697.2025147329 0.1195858142 0.1983117309 0.306478944 0.375623511
3698.0839730418 0.1195858142 0.1983117309 0.306478944 0.375623511
3699.0018387922 0.1195858142 0.1983117309 0.306478944 0.375623511
3700.219684068 0.1195858142 0.1983117309 0.306478944 0.375623511
3701.0541573884 0.1194869722 0.1989743547 0.3062256283 0.3753130448
3702.0278823556 0.1194869722 0.1989743547 0.3062256283 0.3753130448
3703.0585392356 0.1194869722 0.1989743547 0.3062256283 0.3753130448
3704.0040949887 0.1194869722 0.1989743547 0.3062256283 0.3753130448
3705.0773142855 0.1194869722 0.1989743547 0.3062256283 0.3753130448
3706.1858652031 0.1194869722 0.1989743547 0.3062256283 0.3753130448
3707.0008419447 0.1192771308 0.2003811052 0.3056878389 0.3746539251
3708.0539529573 0.1192771308 0.2003811052 0.3056878389 0.3746539251
3709.2961358613 0.1192771308 0.2003811052 0.3056878389 0.3746539251
3710.2352408088 0.1192771308 0.2003811052 0.3056878389 0.3746539251
3711.0679475483 0.1192771308 0.2003811052 0.3056878389 0.3746539251
3712.1805114169 0.1192771308 0.2003811052 0.3056878389 0.3746539251
3713.0771854847 0.1192771308 0.2003811052 0.3056878389 0.3746539251
3714.0444590882 0.1190574765 0.2000120941 0.3051249006 0.3758055288
3715.0016866977 0.1190151132 0.1999409254 0.3050163305 0.3760276309
3716.2441341336 0.1190151132 0.1999409254 0.3050163305 0.3760276309
3717.065943037 0.1189537055 0.2003537287 0.3048589525 0.3758336134
3718.0661294124 0.1189304271 0.2003145209 0.3047992938 0.3759557582
3719.2160321587 0.1189304271 0.2003145209 0.3047992938 0.3759557582
3720.079780202 0.1189304271 0.2003145209 0.3047992938 0.3759557582
3721.0252764972 0.1189304271 0.2003145209 0.3047992938 0.3759557582
3722.0410134567 0.1189304271 0.2003145209 0.3047992938 0.3759557582
3723.4326085141 0.1187608591 0.2000289175 0.3043647187 0.3768455047
3724.0628578838 0.1187353755 0.1999859955 0.3042994084 0.3769792205
3725.0194975005 0.1187047703 0.2001922074 0.3042209721 0.3768820502
3726.0708255291 0.1187047703 0.2001922074 0.3042209721 0.3768820502
3727.1250489907 0.1187047703 0.2001922074 0.3042209721 0.3768820502
